Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;12.324;7.277;2.251;4.755;3.451;7.569;60;7.696;75,95%;0,05%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;12/2025;12.268;6.380;5.227;1.086;0;11.182;875;11.182;103,16%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;12/2025;12.258;9.662;2.576;2.089;0;10.169;554;10.152;97,62%;0,10%;0;0
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;12/2025;12.236;0;527;11.613;0;622;-93;622;24,28%;NA%;2;0
CONPAY IP - PRUDENCIAL;1000088417;n4;NA;I;2;JOAO PESSOA;PB;12/2025;12.227;0;6.803;4.681;623;7.546;2.206;7.449;54,05%;NA%;1;0
ONCRED SCD - PRUDENCIAL;1000086000;n1;S5;I;2;SAO CAETANO DO SUL;SP;12/2025;12.161;2.303;8.192;1.952;0;10.210;3.997;11.314;116,44%;0,01%;2;0
PAY BROKERS IP - PRUDENCIAL;1000087762;n4;NA;I;2;CURITIBA;PR;12/2025;12.158;0;1.634;6.684;1.440;5.474;-52;5.474;65,18%;NA%;1;0
PAGARE IP - PRUDENCIAL;1000087607;n4;NA;C;2;SAO PAULO;SP;12/2025;12.138;336;0;9.564;1.370;2.574;-2.775;NI;NI%;NA%;1;0
NIKOS DTVM - PRUDENCIAL;1000087621;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;12.118;0;1.184;5.801;0;6.317;-1.821;9.982;97,57%;NA%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;12/2025;12.055;7.090;4.962;273;0;11.781;898;11.765;107,05%;0,00%;0;0
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;S4;I;2;BELO HORIZONTE;MG;12/2025;12.003;0;1.850;2.585;938;9.419;-1.015;7.382;80,07%;NA%;2;0
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;12/2025;11.808;0;7.704;6.228;0;5.580;-1.670;5.580;22,23%;NA%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;b3S;S5;I;2;VITORIA;ES;12/2025;11.726;8.822;2.129;4.944;3.446;6.782;-10;6.702;66,42%;2,17%;0;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S5;I;2;MANAUS;AM;12/2025;11.583;0;305;8.986;0;2.597;343;2.595;43,15%;NA%;2;0
RIO BRAVO INVESTIMENTOS DTVM - PRUDENCIAL;1000087975;n2;S4;I;3;SAO PAULO;SP;12/2025;11.472;0;6.950;3.304;86;8.168;-720;7.780;17,48%;NA%;2;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;11.447;0;5.635;2.979;1.060;8.468;558;8.468;189,13%;NA%;3;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;12/2025;11.260;10.131;195;4.086;3.799;7.174;89;7.161;83,27%;1,89%;0;1
KIKAI SCD PRUDENCIAL;1000085836;n1;S5;I;2;BARUERI;SP;12/2025;11.222;0;127;5.332;5.037;5.890;552;NI;NI%;NI%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;12/2025;11.121;6.670;856;5.111;4.196;6.009;173;4.109;59,30%;1,11%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;b3S;S5;I;2;JUNDIAI;SP;12/2025;11.078;198;16;2.037;0;9.041;-306;9.025;75,70%;0,00%;0;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;12/2025;11.070;0;5.513;6.870;0;4.200;-279;3.987;9,85%;NA%;2;0
DAUX SCD - PRUDENCIAL;1000084992;n1;S5;I;2;LINS;SP;12/2025;11.035;8.111;2.801;953;0;10.082;932;10.061;104,94%;0,00%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;12/2025;10.804;6.585;3.661;252;0;10.552;572;10.535;113,31%;0,10%;0;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;12/2025;10.755;6.044;0;1.687;0;9.069;114;9.069;146,39%;1,08%;0;0
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;10.595;0;0;11.445;0;-851;-1.595;-1.015;-13,27%;NA%;2;0
G5 SCD - PRUDENCIAL;1000087047;n1;S5;I;2;SAO JOSE;SC;12/2025;10.268;4.397;730;1.084;1.043;9.184;274;9.209;198,33%;0,02%;2;0
BARU SCFI - PRUDENCIAL;1000085805;n1;S4;C;2;PORTO ALEGRE;RS;12/2025;10.183;8.091;1.938;1.377;0;8.806;-466;8.806;90,04%;0,70%;4;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;12/2025;10.121;6.968;414;2.432;0;7.689;563;7.689;118,23%;0,03%;2;0
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;12/2025;10.009;8.065;1.909;515;0;9.494;768;9.487;124,80%;0,15%;2;0
GET MONEY CC - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;12/2025;10.005;0;1.596;2.170;0;7.836;452;7.393;28,27%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;12/2025;10.004;6.108;3.464;857;0;9.147;423;7.749;125,26%;0,16%;0;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;12/2025;9.890;8.926;250;126;0;9.764;480;5.274;63,10%;5,20%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;9.799;4.473;4.930;712;0;9.087;109;9.087;100,45%;1,65%;0;0
IDEA MAKER IP - PRUDENCIAL;1000086914;n4;NA;I;2;SAO PAULO;SP;12/2025;9.659;0;8.489;9.193;6.238;466;-2.636;466;13,79%;NA%;1;0
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;12/2025;9.634;0;8.344;5.052;0;4.582;4.612;4.574;18,50%;NA%;3;0
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;12/2025;9.628;7.844;0;6.403;0;3.226;527;3.226;39,12%;3,46%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;12/2025;9.538;3.174;6.273;612;0;8.926;195;8.908;97,13%;0,23%;0;0
PAGPRIME IP - PRUDENCIAL;1000086880;n4;NA;I;2;GOIANIA;GO;12/2025;9.504;0;0;4.110;2.721;5.394;1.978;-1.068;-25,25%;NA%;1;0
QUADRA SCD - PRUDENCIAL;1000086646;n1;S5;I;2;SAO PAULO;SP;12/2025;9.495;0;9.492;6.171;5.441;3.324;423;3.324;1.237,77%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;12/2025;9.446;8.687;440;647;0;8.799;202;8.781;113,70%;0,32%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;12/2025;9.438;7.718;619;1.105;0;8.333;587;8.328;112,17%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;12/2025;9.431;7.915;32;4.143;3.433;5.288;21;5.288;67,63%;8,72%;0;0
NOSSA TERRA BRASIL COOPERATIVA DE CRÉDITO;49204605;b3S;S5;I;2;CAJATI;SP;12/2025;9.379;4.977;4.193;303;0;9.076;450;6.196;108,91%;0,05%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;12/2025;9.210;6.505;2.613;289;0;8.921;-202;8.902;110,93%;0,01%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;12/2025;9.160;6.825;1.213;854;0;8.307;301;8.307;110,07%;6,31%;0;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;12/2025;9.140;3.667;5.146;1.667;0;7.473;110;7.473;83,42%;1,74%;0;1
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;12/2025;9.017;3.202;2.096;5.450;837;3.567;968;3.567;28,73%;37,08%;2;0
LEV DTVM - PRUDENCIAL;1000086347;n2;S4;I;2;SAO PAULO;SP;12/2025;8.987;0;5.762;3.936;390;5.051;16;4.971;35,08%;NA%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;8.955;1.342;9;342;195;8.612;33;8.471;96,75%;45,57%;0;1
APROMS NET IP - PRUDENCIAL;1000087573;n4;NA;I;2;DOURADOS;MS;12/2025;8.847;899;4.927;1.563;417;7.284;209;NI;NI%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;12/2025;8.758;6.479;2.041;196;0;8.562;387;8.545;116,62%;0,07%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;12/2025;8.687;5.749;2.384;365;0;8.322;306;8.273;104,01%;0,49%;0;0
SETHI SCD - PRUDENCIAL;1000087016;n1;S5;I;2;FLORIANOPOLIS;SC;12/2025;8.612;2.886;5.274;160;0;8.452;269;8.058;105,49%;0,00%;2;0
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;I;2;PORTO ALEGRE;RS;12/2025;8.420;0;8.080;862;0;7.558;708;3.178;64,08%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;12/2025;8.387;4.519;3.564;774;0;7.614;432;7.597;98,89%;0,04%;0;0
DELTA GLOBAL SCD - PRUDENCIAL;1000087937;n1;S4;I;2;SAO PAULO;SP;12/2025;8.291;7.656;353;2.558;0;5.734;3.414;NI;NI%;NI%;2;0
ATICCA SCD PRUDENCIAL;1000085946;n1;S5;I;2;ARARAQUARA;SP;12/2025;8.178;2.472;2.012;2.605;2.488;5.573;84;5.573;184,10%;0,00%;2;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB, SENAR/PB E FAEPA/PB;41219353;b3S;S5;I;2;JOAO PESSOA;PB;12/2025;8.145;4.121;3.758;2.961;2.578;5.184;212;5.147;84,68%;0,62%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;12/2025;7.836;4.553;2.930;399;0;7.437;331;5.251;114,11%;0,00%;0;1
MAG IP - PRUDENCIAL;1000086385;n4;NA;I;2;RIO DE JANEIRO;RJ;12/2025;7.787;0;2.425;2.614;1.579;5.173;-1.900;-3.627;-285,73%;NA%;1;0
BELVO IP - PRUDENCIAL;1000086433;n4;NA;I;3;SAO PAULO;SP;12/2025;7.758;0;0;15.241;0;-7.483;-10.619;-7.483;-77,11%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;12/2025;7.717;2.548;4.398;1.222;0;6.495;425;6.495;88,42%;0,01%;0;0
GERU SCD - PRUDENCIAL;1000085290;n1;S5;I;3;RIO DE JANEIRO;RJ;12/2025;7.594;799;699;1.039;532;6.555;251;6.555;116,58%;0,00%;2;0
NUMBRS SCD - PRUDENCIAL;1000085410;n1;S5;I;2;SAO PAULO;SP;12/2025;7.574;0;5.335;2.530;2.024;5.044;143;5.044;446,73%;0,00%;2;0
EWALLY IP - PRUDENCIAL;1000086495;n4;NA;I;2;SAO PAULO;SP;12/2025;7.486;0;6;7.725;5.445;-239;-4.988;-241;-6,62%;NA%;1;0
EFX CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;12/2025;7.417;0;0;6.025;0;1.392;350;1.392;17,30%;NA%;2;0
TROCKA CC  - PRUDENCIAL;1000084796;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;7.416;0;2.298;5.902;0;1.514;79;1.514;11,63%;NA%;2;0
BRX SCC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;7.351;0;0;5.756;0;1.595;-66;1.595;11,46%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;12/2025;7.337;3.212;3.311;519;0;6.818;417;6.820;102,81%;2,47%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;12/2025;7.325;5.570;0;450;0;6.874;227;6.874;128,70%;0,01%;0;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;12/2025;7.165;0;0;4.134;0;3.030;279;3.029;15,17%;NA%;4;0
VERT DTVM - PRUDENCIAL;1000087171;n2;S4;I;2;SAO PAULO;SP;12/2025;7.095;0;1.241;3.911;2.585;3.184;2.438;3.184;126,54%;NA%;2;0
MONETARIE SCD - PRUDENCIAL;1000085991;n1;S5;I;2;PORTO ALEGRE;RS;12/2025;7.042;893;0;2.697;2.341;4.344;-1.076;4.048;228,86%;1,77%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;12/2025;7.040;3.175;3.495;1.361;962;5.679;321;5.662;86,50%;0,38%;0;0
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;12/2025;7.033;5.322;843;4.260;4.069;2.773;-1.516;2.773;41,50%;0,07%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;12/2025;6.981;1.636;4.938;414;0;6.567;179;6.568;95,10%;0,10%;0;0
INSTITUIÇÃO DE PAGAMENTOS MAPS - PRUDENCIAL;1000087308;n4;NA;I;2;SAO PAULO;SP;12/2025;6.972;0;5.973;1.674;82;5.297;-1.593;4.888;375,40%;NA%;1;0
LB PAY IP - PRUDENCIAL;1000088046;n4;NA;I;3;SAO PAULO;SP;12/2025;6.952;0;5.748;1.281;1.108;5.671;-1.364;2.871;42,31%;NA%;1;0
EXECUTIVE SCC LTDA - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;12/2025;6.905;0;27;2.985;0;3.921;601;1.857;8,89%;NA%;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;12/2025;6.902;1.775;3.319;514;0;6.388;56;6.388;96,07%;6,93%;0;1
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;12/2025;6.842;3.141;3.429;443;0;6.399;284;6.436;102,94%;0,32%;0;0
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;12/2025;6.838;2.735;3.792;364;0;6.474;-1.601;6.438;65,08%;0,00%;2;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;12/2025;6.832;4.435;2.093;1.013;0;5.819;323;5.811;94,42%;2,25%;0;0
DGBK CREDIT SCD - PRUDENCIAL;1000086543;n1;S5;I;2;SALVADOR;BA;12/2025;6.762;5.224;1.033;762;339;6.000;-243;5.927;112,53%;4,90%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;12/2025;6.736;942;0;1.064;0;5.673;269;5.670;201,75%;1,15%;0;0
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;12/2025;6.629;0;993;2.329;0;4.300;18;1.700;4,88%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;ITAU DE MINAS;MG;12/2025;6.628;1.122;5.465;680;0;5.949;325;5.949;90,03%;0,00%;0;0
TURCAMBIO SCC LTDA. - PRUDENCIAL;1000082334;n2;S5;I;2;IMBITUBA;SC;12/2025;6.558;0;0;1.507;0;5.051;2;2.125;22,25%;NA%;10;0
A COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BRAZIL GR LTDA.;48172860;b3S;S5;I;2;RIO CLARO;SP;12/2025;6.548;3.190;3.115;1.145;872;5.403;56;5.385;91,21%;0,18%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;12/2025;6.542;3.302;2.896;1.170;0;5.372;290;5.372;88,91%;2,16%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;12/2025;6.517;3.048;3.427;642;0;5.875;429;5.857;95,12%;0,11%;0;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;I;2;SAO PAULO;SP;12/2025;6.510;0;3.613;961;0;5.549;984;5.549;46,40%;NA%;2;0
MAX IP - PRUDENCIAL;1000088211;n4;NA;I;2;PORTO ALEGRE;RS;12/2025;6.454;0;6.111;738;0;5.716;-63;5.716;699,12%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;I;2;SAO GONCALO;RJ;12/2025;6.425;1.116;3.581;406;0;6.019;230;6.019;111,59%;0,11%;0;0
PERCAPITAL SCD - PRUDENCIAL;1000086426;n1;S5;I;2;CAMPO GRANDE;MS;12/2025;6.401;224;2.660;5.177;0;1.224;1.782;356;8,06%;5,20%;2;0
SQUID SCD - PRUDENCIAL;1000087755;n1;S5;I;2;CAXIAS DO SUL;RS;12/2025;6.393;0;3.222;1.137;0;5.257;192;3.257;78,94%;0,00%;2;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;12/2025;6.381;0;0;916;0;5.465;-89;5.318;16,91%;NA%;13;0
ZIPDIN SCD - PRUDENCIAL;1000085221;n1;S5;I;2;SAO PAULO;SP;12/2025;6.348;779;3;3.518;0;2.830;-109;2.830;26,21%;0,76%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;12/2025;6.334;3.149;2.839;260;0;6.073;358;6.057;103,99%;0,25%;0;0
KIWIFY IP - PRUDENCIAL;1000088266;n4;NA;I;2;BALNEARIO CAMBORIU;SC;12/2025;6.240;0;5.704;162;15;6.078;-94;6.068;383,88%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;12/2025;6.203;5.646;15;1.468;0;4.735;-3.514;4.720;95,16%;0,03%;0;0
MONERY IP - PRUDENCIAL;1000087164;n4;NA;I;2;BARUERI;SP;12/2025;6.136;0;6.013;444;0;5.693;132;5.693;93,07%;NA%;1;0
INTRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084301;n2;S4;C;2;SAO PAULO;SP;12/2025;6.055;0;4.881;3.190;0;2.865;-15;2.853;15,22%;NA%;2;0
BFC SCD - PRUDENCIAL;1000087982;n1;S5;I;2;RECIFE;PE;12/2025;5.957;0;3.651;661;361;5.297;235;5.297;248,51%;0,16%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;12/2025;5.930;3.787;1.895;500;0;5.430;168;5.398;101,29%;1,66%;0;0
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;S4;I;2;SANTOS;SP;12/2025;5.884;0;646;1.452;0;4.432;386;4.432;28,34%;NA%;2;0
VUE IP - PRUDENCIAL;1000088297;n4;NA;I;2;MATHIAS LOBATO;MG;12/2025;5.817;0;2.266;78;8;5.740;143;NI;NI%;NA%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;12/2025;5.790;2.617;2.753;651;0;5.139;185;5.139;97,38%;5,56%;0;0
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;5.767;0;0;1.714;0;4.054;42;4.054;10,69%;NA%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;5.762;3.735;772;554;0;5.208;250;5.208;123,03%;0,07%;0;0
VUON SCD - PRUDENCIAL;1000087872;n1;S5;I;2;SAO PAULO;SP;12/2025;5.683;212;12;153;0;5.530;-972;5.530;1.966,66%;0,00%;2;0
VBS SCD - PRUDENCIAL;1000087377;n1;S5;I;3;SAO PAULO;SP;12/2025;5.595;2;5.354;319;200;5.276;-319;5.276;1.340,71%;0,00%;2;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;12/2025;5.589;2.765;2.206;3.349;3.095;2.240;-44;2.232;40,65%;2,15%;0;4
MOTTU SCD - PRUDENCIAL;1000085757;n1;S5;I;3;SAO PAULO;SP;12/2025;5.549;0;2.747;46;0;5.503;222;5.503;117,75%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;12/2025;5.512;1.949;3.448;609;0;4.903;230;4.919;93,13%;1,29%;0;0
BRCONDOS SCD - PRUDENCIAL;1000086921;n1;S5;I;2;JOINVILLE;SC;12/2025;5.405;62;5.317;32;1;5.373;76;5.374;178,95%;0,00%;2;0
IUPI IP - PRUDENCIAL;1000087195;n4;NA;I;2;UBERLANDIA;MG;12/2025;5.383;0;150;87;0;5.296;-242;112;60,01%;NA%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;12/2025;5.369;3.366;0;717;40;4.652;23;4.651;121,62%;6,68%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;12/2025;5.366;3.974;450;153;0;5.213;220;5.192;124,17%;0,05%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;12/2025;5.346;2.727;2.416;669;0;4.677;309;4.677;95,03%;0,37%;0;0
