Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);Títulos e Valores Mobiliários (c);Instrumentos Derivativos (d);Operações de Crédito;;;;;Operações de Arrendamento Financeiro;;;;Outras Operações com Características de Concessão de Crédito;;;;;Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago);;;Outros Ativos Realizáveis (i);Ativo Permanente (j);Ativo Total (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);
;;;;;;;;;;;;;Valor Contábil Bruto (e1);Perda Esperada (e2);Hedge de Valor Justo (e3);Ajuste a Valor Justo (e4);Operações de Crédito (e);Valor Contábil Bruto (f1);Perda Esperada (f2);Hedge de Valor Justo (f3);Operações de Arrendamento Financeiro (f);Valor Contábil Bruto (g1);Perda Esperada (g2);Hedge de Valor Justo (g3);Ajuste a Valor Justo (g4);Outras Operações com Características de Concessão de Crédito (g);Valor Contábil Bruto (h1);Perda Esperada (h2);Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago) (h);;;;
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;12.911;0;11;0;2.394;-79;0;0;2.315;0;0;0;0;0;0;0;0;0;0;0;0;1;12;15.250
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;I;2;POCOS DE CALDAS;MG;12/2025;53;0;1.387;0;12.187;-297;0;0;11.890;0;0;0;0;0;0;0;0;0;0;0;0;1.798;91;15.220
SUDACRED SCD - PRUDENCIAL;1000084428;n1;S5;I;2;CURITIBA;PR;12/2025;623;0;262;0;17.452;-5.385;0;0;12.067;0;0;0;0;0;0;0;0;0;0;0;0;1.899;0;14.849
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;12/2025;224;0;1.612;0;12.046;-402;0;0;11.645;0;0;0;0;0;0;0;0;0;0;0;0;852;31;14.364
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS;5491616;b3S;S5;I;2;MINEIROS;GO;12/2025;944;1.347;0;0;15.155;-4.058;0;0;11.097;0;0;0;0;0;0;0;0;0;0;0;0;142;722;14.252
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES;3639902;b3S;S5;I;2;VITORIA;ES;12/2025;0;49;5.247;0;6.442;-546;0;0;5.896;0;0;0;0;0;0;0;0;0;0;0;0;2.377;346;13.916
MÉRITO DTVM - PRUDENCIAL;1000085874;n1;S4;C;2;SAO PAULO;SP;12/2025;24;2.444;10.913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476;48;13.905
Z1 INSTITUIÇÃO DE PAGAMENTO - PRUDENCIAL;1000087102;n4;NA;I;3;SAO PAULO;SP;12/2025;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.695;180;13.883
SWILE IP - PRUDENCIAL;1000088163;n4;NA;I;3;SAO PAULO;SP;12/2025;525;3.559;6.628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.014;1;13.727
INVEST CC - PRUDENCIAL;1000082396;n2;S5;I;2;PORTO ALEGRE;RS;12/2025;8.368;3.768;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461;949;13.573
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;12/2025;19;0;1.686;0;9.448;-292;0;0;9.156;0;0;0;0;0;0;0;0;0;0;0;0;2.303;309;13.473
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI;53575491;b3S;S5;I;2;TOLEDO;PR;12/2025;1.544;0;1;0;449;-6;0;0;444;0;0;0;0;1;1;0;0;1;0;0;0;11.169;3;13.160
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;695;0;269;0;15.678;-3.813;0;0;11.864;0;0;0;0;0;0;0;0;0;0;0;0;271;50;13.149
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;12/2025;46;0;6.724;0;6.239;-516;0;0;5.722;0;0;0;0;0;0;0;0;0;0;0;0;63;571;13.125
ZM SCD PRUDENCIAL;1000086828;n1;S5;I;2;AGUAS LINDAS DE GOIAS;GO;12/2025;58;0;3.768;0;11.714;-3.128;0;0;8.586;0;0;0;0;0;0;0;0;0;0;0;0;543;15;12.970
PAYFACE IP - PRUDENCIAL;1000088132;n4;NA;I;2;FLORIANOPOLIS;SC;12/2025;1.147;0;9.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.056;362;12.802
LABOR CC - PRUDENCIAL;1000082073;n2;S5;I;2;RECIFE;PE;12/2025;9.476;0;1.295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.877;33;12.681
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;12/2025;63;0;4.168;0;8.592;-254;0;0;8.338;0;0;0;0;0;0;0;0;0;0;0;0;26;0;12.596
ACTIVTRADES CCTVM - PRUDENCIAL;1000085977;n2;S4;I;3;FLORIANOPOLIS;SC;12/2025;490;5.074;979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.466;415;12.423
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;12/2025;12;0;5.770;0;6.258;-174;0;0;6.083;0;0;0;0;0;0;0;0;0;0;0;0;487;28;12.381
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;1.482;0;2.251;0;7.661;-384;0;0;7.277;0;0;0;0;0;0;0;0;0;0;0;0;1.308;6;12.324
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;12/2025;554;0;5.227;0;6.693;-313;0;0;6.380;0;0;0;0;0;0;0;0;0;0;0;0;107;0;12.268
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;12/2025;7;0;2.576;0;9.799;-136;0;0;9.662;0;0;0;0;0;0;0;0;0;0;0;0;2;11;12.258
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;12/2025;28;0;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.667;14;12.236
CONPAY IP - PRUDENCIAL;1000088417;n4;NA;I;2;JOAO PESSOA;PB;12/2025;797;3.024;6.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.595;7;12.227
ONCRED SCD - PRUDENCIAL;1000086000;n1;S5;I;2;SAO CAETANO DO SUL;SP;12/2025;167;0;8.192;0;8.639;-6.336;0;0;2.303;0;0;0;0;0;0;0;0;0;0;0;0;1.498;1;12.161
PAY BROKERS IP - PRUDENCIAL;1000087762;n4;NA;I;2;CURITIBA;PR;12/2025;5.189;0;1.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.334;0;12.158
PAGARE IP - PRUDENCIAL;1000087607;n4;NA;C;2;SAO PAULO;SP;12/2025;808;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;-118;336;6.769;4.195;12.138
NIKOS DTVM - PRUDENCIAL;1000087621;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;2.823;5.501;1.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941;1.669;12.118
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;12/2025;3;0;4.962;0;7.176;-86;0;0;7.090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.055
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;S4;I;2;BELO HORIZONTE;MG;12/2025;51;7.105;1.850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.938;59;12.003
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;12/2025;1;569;7.704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.348;186;11.808
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;b3S;S5;I;2;VITORIA;ES;12/2025;75;0;2.129;0;9.007;-185;0;0;8.822;0;0;0;0;0;0;0;0;0;0;0;0;475;225;11.726
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S5;I;2;MANAUS;AM;12/2025;11.164;14;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;11.583
RIO BRAVO INVESTIMENTOS DTVM - PRUDENCIAL;1000087975;n2;S4;I;3;SAO PAULO;SP;12/2025;12;0;6.950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.128;1.382;11.472
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;820;0;5.635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;3.993;11.447
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;12/2025;633;0;195;0;10.268;-137;0;0;10.131;0;0;0;0;0;0;0;0;0;0;0;0;152;148;11.260
KIKAI SCD PRUDENCIAL;1000085836;n1;S5;I;2;BARUERI;SP;12/2025;4.002;0;127;0;0;0;0;0;0;0;0;0;0;110;-110;0;0;0;0;0;0;6.598;495;11.222
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;12/2025;1.262;0;856;0;7.458;-787;0;0;6.670;0;0;0;0;0;0;0;0;0;0;0;0;387;1.946;11.121
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;b3S;S5;I;2;JUNDIAI;SP;12/2025;24;0;16;0;199;1;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;10.840;0;11.078
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;12/2025;1.743;0;5.513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.242;572;11.070
DAUX SCD - PRUDENCIAL;1000084992;n1;S5;I;2;LINS;SP;12/2025;22;0;2.801;0;9.950;-1.839;0;0;8.111;0;0;0;0;0;0;0;0;0;0;0;0;80;21;11.035
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;12/2025;548;0;3.661;0;6.705;-121;0;0;6.585;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10.804
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;12/2025;23;4.531;0;0;6.161;-117;0;0;6.044;0;0;0;0;0;0;0;0;0;0;0;0;59;98;10.755
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;9.128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.373;94;10.595
G5 SCD - PRUDENCIAL;1000087047;n1;S5;I;2;SAO JOSE;SC;12/2025;55;1.076;730;0;4.503;-106;0;0;4.397;0;0;0;0;0;0;0;0;0;0;0;0;3.996;14;10.268
BARU SCFI - PRUDENCIAL;1000085805;n1;S4;C;2;PORTO ALEGRE;RS;12/2025;0;0;1.938;0;8.439;-348;0;0;8.091;0;0;0;0;0;0;0;0;0;0;0;0;92;62;10.183
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;12/2025;2.517;0;414;0;7.179;-211;0;0;6.968;0;0;0;0;0;0;0;0;0;0;0;0;220;2;10.121
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;12/2025;4;0;1.909;0;8.283;-218;0;0;8.065;0;0;0;0;0;0;0;0;0;0;0;0;10;21;10.009
GET MONEY CC - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;12/2025;7.092;0;1.596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;812;10.005
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;12/2025;193;0;3.464;0;6.313;-205;0;0;6.108;0;0;0;0;0;0;0;0;0;0;0;0;208;29;10.004
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;12/2025;272;0;250;0;9.297;-370;0;0;8.926;0;0;0;0;0;0;0;0;0;0;0;0;168;274;9.890
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;118;0;4.930;0;4.558;-84;0;0;4.473;0;0;0;0;0;0;0;0;0;0;0;0;129;150;9.799
IDEA MAKER IP - PRUDENCIAL;1000086914;n4;NA;I;2;SAO PAULO;SP;12/2025;336;0;8.489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;831;2;9.659
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;12/2025;0;0;8.344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;333;9.634
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;12/2025;1.206;0;0;0;8.235;-391;0;0;7.844;0;0;0;0;0;0;0;0;0;0;0;0;467;112;9.628
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;12/2025;49;0;6.273;0;3.270;-97;0;0;3.174;0;0;0;0;0;0;0;0;0;0;0;0;2;40;9.538
PAGPRIME IP - PRUDENCIAL;1000086880;n4;NA;I;2;GOIANIA;GO;12/2025;1.596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.741;3.167;9.504
QUADRA SCD - PRUDENCIAL;1000086646;n1;S5;I;2;SAO PAULO;SP;12/2025;3;0;9.492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.495
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;12/2025;11;0;440;0;8.777;-90;0;0;8.687;0;0;0;0;5;-5;0;0;0;0;0;0;280;28;9.446
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;12/2025;584;0;619;0;7.865;-147;0;0;7.718;0;0;0;0;0;0;0;0;0;0;0;0;518;0;9.438
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;12/2025;237;0;32;0;7.959;-45;0;0;7.915;0;0;0;0;0;0;0;0;0;0;0;0;786;461;9.431
NOSSA TERRA BRASIL COOPERATIVA DE CRÉDITO;49204605;b3S;S5;I;2;CAJATI;SP;12/2025;38;0;4.193;0;5.281;-304;0;0;4.977;0;0;0;0;0;0;0;0;0;0;0;0;147;24;9.379
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;12/2025;22;0;2.613;0;6.755;-250;0;0;6.505;0;0;0;0;0;0;0;0;0;0;0;0;67;3;9.210
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;12/2025;459;0;1.213;0;6.892;-66;0;0;6.825;0;0;0;0;0;0;0;0;0;0;0;0;139;525;9.160
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;12/2025;1;0;5.146;0;3.894;-227;0;0;3.667;0;0;0;0;0;0;0;0;0;0;0;0;196;130;9.140
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;12/2025;1.469;0;2.096;0;3.781;-579;0;0;3.202;0;0;0;0;0;0;0;0;0;0;0;0;926;1.322;9.017
LEV DTVM - PRUDENCIAL;1000086347;n2;S4;I;2;SAO PAULO;SP;12/2025;43;1.363;5.762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.501;319;8.987
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;61;0;9;0;1.406;-64;0;0;1.342;0;0;0;0;0;0;0;0;0;0;0;0;3.541;4.002;8.955
APROMS NET IP - PRUDENCIAL;1000087573;n4;NA;I;2;DOURADOS;MS;12/2025;1.005;488;4.927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;917;-17;899;138;1.389;8.847
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;12/2025;231;0;2.041;0;6.561;-81;0;0;6.479;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8.758
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;12/2025;2;0;2.384;0;6.618;-869;0;0;5.749;0;0;0;0;0;0;0;0;0;0;0;0;455;96;8.687
SETHI SCD - PRUDENCIAL;1000087016;n1;S5;I;2;FLORIANOPOLIS;SC;12/2025;0;0;5.274;0;2.934;-48;0;0;2.886;0;0;0;0;0;0;0;0;0;0;0;0;58;394;8.612
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;I;2;PORTO ALEGRE;RS;12/2025;37;0;8.080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;62;8.420
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;12/2025;0;0;3.564;0;4.590;-71;0;0;4.519;0;0;0;0;0;0;0;0;0;0;0;0;301;3;8.387
DELTA GLOBAL SCD - PRUDENCIAL;1000087937;n1;S4;I;2;SAO PAULO;SP;12/2025;133;0;353;0;9.181;-1.525;0;0;7.656;0;0;0;0;0;0;0;0;0;0;0;0;80;69;8.291
ATICCA SCD PRUDENCIAL;1000085946;n1;S5;I;2;ARARAQUARA;SP;12/2025;203;3.326;2.012;0;2.754;-282;0;0;2.472;0;0;0;0;0;0;0;0;0;0;0;0;165;0;8.178
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB, SENAR/PB E FAEPA/PB;41219353;b3S;S5;I;2;JOAO PESSOA;PB;12/2025;180;0;3.758;0;4.226;-105;0;0;4.121;0;0;0;0;0;0;0;0;0;0;0;0;17;69;8.145
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;12/2025;62;0;2.930;0;4.678;-126;0;0;4.553;0;0;0;0;0;0;0;0;0;0;0;0;274;17;7.836
MAG IP - PRUDENCIAL;1000086385;n4;NA;I;2;RIO DE JANEIRO;RJ;12/2025;342;0;2.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.220;800;7.787
BELVO IP - PRUDENCIAL;1000086433;n4;NA;I;3;SAO PAULO;SP;12/2025;3.568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.190;0;7.758
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;12/2025;24;135;4.398;0;2.561;-13;0;0;2.548;0;0;0;0;0;0;0;0;0;0;0;0;611;1;7.717
GERU SCD - PRUDENCIAL;1000085290;n1;S5;I;3;RIO DE JANEIRO;RJ;12/2025;5.840;0;699;0;814;-15;0;0;799;0;0;0;0;0;0;0;0;0;0;0;0;256;0;7.594
NUMBRS SCD - PRUDENCIAL;1000085410;n1;S5;I;2;SAO PAULO;SP;12/2025;109;0;5.335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.131;0;7.574
EWALLY IP - PRUDENCIAL;1000086495;n4;NA;I;2;SAO PAULO;SP;12/2025;14;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.457;9;7.486
EFX CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;12/2025;7.063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;32;7.417
TROCKA CC  - PRUDENCIAL;1000084796;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;604;1.000;2.298;2.824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;516;7.416
BRX SCC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;4.884;8;0;2.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;8;7.351
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;12/2025;417;0;3.311;0;3.237;-25;0;0;3.212;0;0;0;0;0;0;0;0;0;0;0;0;230;168;7.337
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;12/2025;446;729;0;0;5.626;-57;0;0;5.570;0;0;0;0;0;0;0;0;0;0;0;0;580;1;7.325
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;12/2025;5.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.742;44;7.165
VERT DTVM - PRUDENCIAL;1000087171;n2;S4;I;2;SAO PAULO;SP;12/2025;48;4.590;1.241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.216;0;7.095
MONETARIE SCD - PRUDENCIAL;1000085991;n1;S5;I;2;PORTO ALEGRE;RS;12/2025;3.585;0;0;0;1.011;-118;0;0;893;0;0;0;0;0;0;0;0;0;0;0;0;2.196;368;7.042
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;12/2025;78;0;3.495;0;3.403;-228;0;0;3.175;0;0;0;0;20;-20;0;0;0;0;0;0;270;21;7.040
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;12/2025;539;0;843;0;6.531;-1.209;0;0;5.322;0;0;0;0;0;0;0;0;0;0;0;0;327;2;7.033
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;12/2025;4;0;4.938;0;1.651;-14;0;0;1.636;0;0;0;0;0;0;0;0;0;0;0;0;395;8;6.981
INSTITUIÇÃO DE PAGAMENTOS MAPS - PRUDENCIAL;1000087308;n4;NA;I;2;SAO PAULO;SP;12/2025;5;5;5.973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;980;10;6.972
LB PAY IP - PRUDENCIAL;1000088046;n4;NA;I;3;SAO PAULO;SP;12/2025;0;0;5.748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;1.038;6.952
EXECUTIVE SCC LTDA - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;12/2025;6.702;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;79;6.905
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;12/2025;20;359;3.319;0;1.872;-98;0;0;1.775;0;0;0;0;0;0;0;0;0;0;0;0;987;443;6.902
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;12/2025;246;0;3.429;0;3.325;-184;0;0;3.141;0;0;0;0;0;0;0;0;0;0;0;0;5;21;6.842
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;12/2025;170;0;3.792;0;4.623;-1.888;0;0;2.735;0;0;0;0;0;0;0;0;0;0;0;0;7;134;6.838
