Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;1;C;3;SAO PAULO;SP;12/2025;708.116;0;708.116;364.253;1.072.369;8.226.189;153;0;0;0;0;0;153;652.438;0;8.878.779;10.047.132;7,98%;7,98%;12,08%;221.969;254.946;7,05%;43,02%
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;1;I;3;SAO PAULO;SP;12/2025;1.392.077;569.896;1.961.973;0;1.961.973;6.279.138;150.308;0;1.007.008;0;273.134;0;1.430.450;1.156.868;0;8.866.456;19.297.486;15,70%;22,13%;22,13%;221.661;26.913;10,17%;1,73%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;1;I;2;PALOTINA;PR;12/2025;1.318.416;0;1.318.416;132.537;1.450.953;8.432.687;457;37.067;0;0;0;0;37.524;313.139;0;8.783.350;14.858.445;15,01%;15,01%;16,52%;219.584;10.379;8,87%;10,69%
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;1;I;3;PONTA GROSSA;PR;12/2025;2.878.481;0;2.878.481;0;2.878.481;7.941.170;0;0;0;0;2.377;0;2.377;370.743;0;8.314.290;8.980.790;34,62%;34,62%;34,62%;207.857;71.828;32,05%;0,01%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;1;I;2;MEDIANEIRA;PR;12/2025;1.474.961;0;1.474.961;157.838;1.632.799;7.621.852;0;0;0;0;31;0;31;443.756;0;8.065.640;13.796.542;18,29%;18,29%;20,24%;201.641;48.220;10,69%;23,66%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS, GRANDE CURITIBA, VALE DO RIBEIRA E FORÇA DOS VENTOS - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;1;I;2;PONTA GROSSA;PR;12/2025;1.367.532;0;1.367.532;39.071;1.406.603;7.569.179;7.410;0;0;0;0;0;7.410;474.358;0;8.050.948;13.955.589;16,99%;16,99%;17,47%;201.274;61.806;9,80%;11,58%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;1;I;2;CHAPECO;SC;12/2025;1.319.235;0;1.319.235;0;1.319.235;7.306.678;0;0;0;0;0;0;0;698.035;0;8.004.713;12.116.168;16,48%;16,48%;16,48%;200.118;11.963;10,89%;6,51%
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;1;I;2;LONDRINA;PR;12/2025;1.821.130;0;1.821.130;0;1.821.130;7.406.317;118.702;79.292;0;0;0;0;197.995;381.651;0;7.985.962;10.895.850;22,80%;22,80%;22,80%;199.649;95.818;16,71%;5,42%
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;1;I;2;CARLOS BARBOSA;RS;12/2025;1.270.053;0;1.270.053;69.318;1.339.371;7.312.827;2.411;0;0;0;0;0;2.411;355.820;0;7.671.059;14.053.068;16,56%;16,56%;17,46%;191.776;53.885;9,04%;12,12%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;1;I;2;SANTA ROSA;RS;12/2025;1.188.677;0;1.188.677;0;1.188.677;7.040.176;2.209;0;0;0;80;0;2.289;347.417;0;7.389.882;11.899.279;16,09%;16,09%;16,09%;184.747;24.453;9,99%;11,21%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;b3S;S4;1;I;2;DOURADOS;MS;12/2025;1.382.243;0;1.382.243;0;1.382.243;6.701.801;37.327;0;0;0;0;0;37.327;424.193;0;7.163.322;10.911.409;19,30%;19,30%;19,30%;179.083;16.881;12,67%;10,83%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;1;I;2;CRUZ ALTA;RS;12/2025;1.366.171;0;1.366.171;0;1.366.171;6.525.058;0;0;0;0;0;0;0;423.774;0;6.948.832;9.142.183;19,66%;19,66%;19,66%;173.721;52.731;14,94%;2,49%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;1;I;2;SAO PAULO;SP;12/2025;1.001.558;202.993;1.204.551;0;1.204.551;4.798.193;2.155;0;0;0;0;0;2.155;2.134.666;4.993;6.940.007;NA;14,43%;17,36%;17,36%;347.000;65.527;NA%;0,11%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;1;C;1;ARACAJU;SE;12/2025;816.774;0;816.774;118.587;935.361;5.977.484;0;0;220;0;0;267;487;787.334;100.393;6.865.699;13.910.528;11,90%;11,90%;13,62%;171.642;26.595;5,87%;12,80%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;1;I;2;TANGARA DA SERRA;MT;12/2025;1.290.358;0;1.290.358;28.426;1.318.784;6.250.580;123.206;0;0;0;1.322;0;124.528;452.238;0;6.827.346;11.677.305;18,90%;18,90%;19,32%;170.684;52.929;11,05%;11,55%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;1;C;3;SAO PAULO;SP;12/2025;2.075.060;0;2.075.060;0;2.075.060;4.798.021;201.711;1.307;335.013;0;272.670;0;810.701;1.147.655;0;6.756.377;10.991.321;30,71%;30,71%;30,71%;168.909;54.217;18,88%;1,45%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;1;I;3;SAO PAULO;SP;12/2025;1.323.212;0;1.323.212;0;1.323.212;6.212.672;14.902;0;0;0;0;0;14.902;503.876;0;6.731.451;6.123.437;19,66%;19,66%;19,66%;168.286;62.127;21,61%;1,22%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;1;I;2;VILHENA;RO;12/2025;NA;NA;NA;NA;1.207.206;6.069.998;NA;NA;NA;NA;NA;NA;0;289.906;0;6.359.904;NA;NA%;NA%;18,98%;NA;NA;NA%;7,08%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;1;C;2;SAO PAULO;SP;12/2025;738.198;0;738.198;294.477;1.032.676;5.813.064;35.308;0;58.541;0;0;20.516;114.365;397.673;0;6.325.103;8.188.976;11,67%;11,67%;16,33%;158.128;136.720;9,01%;6,84%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;1;I;2;NOVA PETROPOLIS;RS;12/2025;1.203.553;0;1.203.553;0;1.203.553;5.934.772;5.476;0;0;0;0;0;5.476;336.125;0;6.276.373;12.288.457;19,18%;19,18%;19,18%;156.909;59.646;9,79%;7,78%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO E OESTE DA BA;24654881;b3S;S4;1;I;2;CAMPO GRANDE;MS;12/2025;1.007.230;0;1.007.230;42.368;1.049.598;5.728.165;110.790;0;0;0;562;0;111.352;429.246;0;6.268.763;9.900.535;16,07%;16,07%;16,74%;156.719;35.196;10,17%;8,31%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;1;C;2;CURITIBA;PR;12/2025;771.917;257.914;1.029.831;0;1.029.831;5.472.421;0;0;331;0;0;0;331;705.606;0;6.178.357;12.209.323;12,49%;16,67%;16,67%;154.459;61.149;8,43%;6,85%
MIZUHO - PRUDENCIAL;1000080697;b1;S3;1;I;3;SAO PAULO;SP;12/2025;1.255.346;0;1.255.346;0;1.255.346;4.229.427;7.403;0;0;0;692.313;0;699.716;922.038;0;5.851.181;14.420.475;21,45%;21,45%;21,45%;146.280;92.138;8,71%;0,27%
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;1;C;2;SAO PAULO;SP;12/2025;586.070;436.175;1.022.245;274.452;1.296.697;3.511.133;2.927;71.264;895.748;25.829;674.571;0;1.670.339;560.272;0;5.741.744;4.642.356;10,21%;17,80%;22,58%;143.544;136.690;22,02%;1,49%
OMNI - PRUDENCIAL;1000080460;b1;S4;1;C;2;SAO PAULO;SP;12/2025;726.609;0;726.609;167.997;894.606;4.776.648;0;0;0;0;0;0;0;861.435;12.835;5.650.917;7.036.352;12,86%;12,86%;15,83%;141.273;66.860;10,33%;3,91%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;1;I;2;ERECHIM;RS;12/2025;914.929;0;914.929;81.176;996.105;5.346.104;0;0;0;0;0;0;0;262.786;0;5.608.890;9.705.743;16,31%;16,31%;17,76%;140.222;28.584;9,43%;10,89%
BS2 - PRUDENCIAL;1000080422;b1;S3;1;C;2;BELO HORIZONTE;MG;12/2025;725.761;0;725.761;60.279;786.040;3.523.504;55.712;1.075;139.214;0;108.256;4.201;308.458;1.383.019;350.625;5.565.606;7.735.711;13,04%;13,04%;14,12%;139.140;14.328;9,38%;33,71%
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;3;C;2;SAO PAULO;SP;12/2025;758.680;0;758.680;0;758.680;4.734.748;19.408;0;0;0;25;0;19.433;323.677;433.871;5.511.729;NA;13,76%;13,76%;13,76%;137.793;4.289;NA%;NA%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;1;I;3;SAO PAULO;SP;12/2025;1.696.654;0;1.696.654;0;1.696.654;3.833.928;33.371;0;300.671;0;177.166;0;511.208;1.076.942;0;5.422.078;8.934.062;31,29%;31,29%;31,29%;135.552;38.292;18,99%;0,38%
CLOUDWALK IP - PRUDENCIAL;1000086581;n1;S4;3;C;2;SAO PAULO;SP;12/2025;1.745.997;0;1.745.997;0;1.745.997;1.359.210;47.272;0;0;0;0;0;47.272;1.625.193;2.379.049;5.410.724;NA;32,27%;32,27%;32,27%;135.268;1.294;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S4;1;I;2;SAO MIGUEL D'OESTE;SC;12/2025;827.444;0;827.444;0;827.444;5.301.786;0;0;0;0;0;0;0;85.375;0;5.387.161;8.739.049;15,36%;15,36%;15,36%;134.679;16.243;9,47%;4,80%
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;1;I;2;BELO HORIZONTE;MG;12/2025;NA;NA;NA;NA;1.275.216;5.174.716;NA;NA;NA;NA;NA;NA;0;191.911;0;5.366.627;NA;NA%;NA%;23,76%;NA;NA;NA%;1,20%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;1;I;3;SAO PAULO;SP;12/2025;1.581.324;0;1.581.324;0;1.581.324;2.950.470;122.921;0;856.215;0;227.813;0;1.206.949;1.157.563;0;5.314.981;9.369.376;29,75%;29,75%;29,75%;132.875;73.095;16,88%;0,78%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;1;C;2;SAO PAULO;SP;12/2025;834.544;0;834.544;0;834.544;4.057.060;0;0;0;0;0;0;0;1.233.808;0;5.290.868;5.369.269;15,77%;15,77%;15,77%;264.543;1.172;15,54%;28,31%
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;1;I;2;VENDA NOVA DO IMIGRANTE;ES;12/2025;NA;NA;NA;NA;1.138.223;4.978.443;NA;NA;NA;NA;NA;NA;0;207.745;0;5.186.188;NA;NA%;NA%;21,95%;NA;NA;NA%;3,81%
REALIZE SCFI - PRUDENCIAL;1000084703;n1;S4;1;I;3;PORTO ALEGRE;RS;12/2025;1.123.455;0;1.123.455;0;1.123.455;4.387.834;5.230;0;25.872;0;0;0;31.102;679.729;0;5.098.665;NA;22,03%;22,03%;22,03%;127.467;3.550;NA%;0,28%
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;1;I;2;FLORIANOPOLIS;SC;12/2025;889.437;0;889.437;0;889.437;4.739.410;0;0;0;0;0;0;0;308.952;0;5.048.363;22.953.383;17,62%;17,62%;17,62%;126.209;7.387;3,87%;1,04%
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S3;1;I;2;FRANCISCO BELTRAO;PR;12/2025;713.652;0;713.652;0;713.652;3.127.706;61.774;48.801;297.739;976;53.760;1.008.213;1.471.264;340.927;0;4.939.897;16.697.917;14,45%;14,45%;14,45%;123.497;55.871;4,27%;23,18%
ADYEN DO BRASIL IP - PRUDENCIAL;1000087401;n4;NA;2;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;733.811;842.383;0;NA;NA;NA;NA;NA;0;0;3.934.201;4.776.584;NA;NA%;NA%;15,36%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;1;I;2;SORRISO;MT;12/2025;1.180.263;0;1.180.263;0;1.180.263;4.052.352;118.106;0;0;0;255;0;118.361;541.232;0;4.711.944;8.720.138;25,05%;25,05%;25,05%;117.799;68.599;13,53%;16,76%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;1;I;2;BELO HORIZONTE;MG;12/2025;840.860;0;840.860;0;840.860;4.350.457;0;0;0;0;0;0;0;317.974;0;4.668.432;30.030.588;18,01%;18,01%;18,01%;116.711;32.369;2,80%;11,45%
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;1;I;2;ARAGUARI;MG;12/2025;NA;NA;NA;NA;692.023;4.494.865;NA;NA;NA;NA;NA;NA;0;125.996;0;4.620.861;NA;NA%;NA%;14,98%;NA;NA;NA%;9,66%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;1;I;2;CANARANA;MT;12/2025;638.831;0;638.831;105.530;744.361;4.240.721;90.656;0;0;0;356;0;91.011;232.312;0;4.564.044;6.517.239;14,00%;14,00%;16,31%;114.101;31.645;9,80%;10,46%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;1;I;2;COLIDER;MT;12/2025;892.851;0;892.851;91.330;984.181;4.022.377;33.468;0;0;0;0;0;33.468;394.157;0;4.450.002;7.462.197;20,06%;20,06%;22,12%;111.250;42.099;11,96%;7,96%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;b3S;S4;1;I;2;RODEIO BONITO;RS;12/2025;757.940;0;757.940;0;757.940;4.279.900;0;0;0;0;16;0;16;135.772;0;4.415.688;6.917.148;17,16%;17,16%;17,16%;110.392;19.750;10,96%;6,34%
BANCO TRATON BRASIL S.A. - PRUDENCIAL;1000088534;b2;S4;1;I;3;SAO PAULO;SP;12/2025;936.728;0;936.728;0;936.728;4.299.538;0;0;0;0;0;0;0;4.931;0;4.304.468;5.380.920;21,76%;21,76%;21,76%;107.612;13.294;17,41%;0,58%
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;1;C;2;PORTO ALEGRE;RS;12/2025;797.622;0;797.622;114.916;912.538;3.991.697;0;0;0;0;0;0;0;151.303;0;4.143.000;NA;19,25%;19,25%;22,03%;208.811;23.935;NA%;0,71%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;1;I;2;TAPEJARA;RS;12/2025;597.838;0;597.838;68.809;666.647;3.960.573;0;0;0;0;14;0;14;176.683;0;4.137.269;6.220.326;14,45%;14,45%;16,11%;103.432;14.230;9,61%;12,99%
FISERV DO BRASIL IP - PRUDENCIAL;1000086457;n1;S4;3;C;3;SAO PAULO;SP;12/2025;653.204;0;653.204;0;653.204;1.415.865;0;0;0;0;0;0;0;1.515.693;1.177.316;4.108.875;NA;15,90%;15,90%;15,90%;102.722;4;NA%;NA%
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;1;I;2;SAO PAULO;SP;12/2025;543.846;0;543.846;0;543.846;3.442.707;1.294;0;0;0;0;0;1.294;643.179;6.483;4.093.663;NA;13,29%;13,29%;13,29%;102.342;58.285;NA%;1,36%
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;1;I;2;MARECHAL CANDIDO RONDON;PR;12/2025;576.724;0;576.724;69.088;645.812;3.963.106;224;0;0;0;124;0;348;129.980;0;4.093.433;6.319.529;14,09%;14,09%;15,78%;102.336;3.255;9,13%;18,20%
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;1;I;1;SAO PAULO;SP;12/2025;2.871.645;0;2.871.645;0;2.871.645;3.508.519;151;0;0;0;358;0;509;581.779;0;4.090.807;NA;70,20%;70,20%;70,20%;102.270;91.310;NA%;0,97%
RANDON - PRUDENCIAL;1000080800;b2;S4;1;C;2;CAXIAS DO SUL;RS;12/2025;494.843;0;494.843;0;494.843;3.292.798;0;0;0;0;0;0;0;689.413;49;3.982.260;3.393.009;12,43%;12,43%;12,43%;99.556;20.062;14,58%;1,08%
COOPERATIVA DE CRÉDITO ALIANÇA - SICREDI ALIANÇA;87795639;b3S;S4;1;I;2;MARAU;RS;12/2025;623.369;0;623.369;96.873;720.242;3.672.420;947;0;0;0;0;0;947;252.668;0;3.926.036;7.140.103;15,88%;15,88%;18,35%;98.151;29.985;8,73%;15,42%
BMW - PRUDENCIAL;1000080635;n1;S4;1;C;3;SAO PAULO;SP;12/2025;701.086;0;701.086;0;701.086;3.540.686;0;0;0;0;0;0;0;327.602;0;3.868.288;NA;18,12%;18,12%;18,12%;193.414;26.047;NA%;0,11%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;1;I;2;CAMPO VERDE;MT;12/2025;561.768;0;561.768;107.306;669.075;3.650.695;53.764;0;0;0;16;0;53.780;132.275;0;3.836.750;5.094.182;14,64%;14,64%;17,44%;95.919;10.905;11,03%;5,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;1;I;2;PIMENTA BUENO;RO;12/2025;NA;NA;NA;NA;754.207;3.575.803;NA;NA;NA;NA;NA;NA;0;202.764;0;3.778.567;NA;NA%;NA%;19,96%;NA;NA;NA%;3,10%
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;1;I;2;MARINGA;PR;12/2025;NA;NA;NA;NA;767.021;3.567.074;NA;NA;NA;NA;NA;NA;0;203.998;0;3.771.072;NA;NA%;NA%;20,34%;NA;NA;NA%;4,18%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;1;I;2;CANOINHAS;SC;12/2025;NA;NA;NA;NA;558.755;3.630.007;NA;NA;NA;NA;NA;NA;0;110.504;0;3.740.510;NA;NA%;NA%;14,94%;NA;NA;NA%;6,51%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;1;I;2;CAPANEMA;PR;12/2025;570.797;0;570.797;80.191;650.988;3.509.418;0;0;0;0;0;0;0;174.510;0;3.683.927;5.788.098;15,49%;15,49%;17,67%;92.098;15.528;9,86%;14,23%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;1;I;2;SAO GABRIEL DO OESTE;MS;12/2025;775.988;0;775.988;0;775.988;3.292.293;68.870;0;0;0;145;0;69.015;320.310;0;3.681.618;5.609.065;21,08%;21,08%;21,08%;92.040;33.836;13,83%;10,87%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;1;I;1;PORTO ALEGRE;RS;12/2025;1.063.059;0;1.063.059;0;1.063.059;3.231.158;0;0;0;0;0;0;0;411.685;0;3.642.843;NA;29,18%;29,18%;29,18%;91.071;11.376;NA%;2,29%
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;1;I;2;ITAPEMA;SC;12/2025;690.505;0;690.505;0;690.505;3.378.667;534;0;0;0;0;0;534;174.401;0;3.553.603;6.004.329;19,43%;19,43%;19,43%;88.840;26.881;11,50%;10,72%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;1;I;2;RIO VERDE;GO;12/2025;NA;NA;NA;NA;1.308.084;3.273.942;NA;NA;NA;NA;NA;NA;0;252.877;0;3.526.820;NA;NA%;NA%;37,09%;NA;NA;NA%;3,37%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;1;I;2;BELO HORIZONTE;MG;12/2025;512.346;0;512.346;0;512.346;3.384.970;0;0;0;0;0;0;0;124.452;0;3.509.422;23.672.465;14,60%;14,60%;14,60%;87.736;18.023;2,16%;2,04%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS;90497256;b3S;S4;1;I;2;PELOTAS;RS;12/2025;671.580;0;671.580;0;671.580;3.166.580;439;0;0;0;0;0;439;226.728;0;3.393.748;6.210.558;19,79%;19,79%;19,79%;84.844;34.162;10,81%;11,57%
YAMAHA MOTOR - PRUDENCIAL;1000080721;b1;S4;1;C;3;SAO PAULO;SP;12/2025;610.759;0;610.759;0;610.759;3.061.714;0;0;0;0;0;0;0;268.195;0;3.329.909;4.067.909;18,34%;18,34%;18,34%;83.248;37.074;15,01%;0,27%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;1;I;2;SARANDI;RS;12/2025;475.934;0;475.934;81.357;557.290;3.169.535;0;0;0;0;0;0;0;136.850;0;3.306.385;5.734.904;14,39%;14,39%;16,85%;82.660;12.788;8,30%;15,02%
DM SCFI - PRUDENCIAL;1000083467;n1;S4;1;C;2;SAO JOSE DOS CAMPOS;SP;12/2025;515.784;0;515.784;0;515.784;2.643.803;0;0;0;0;0;0;0;657.458;337;3.301.598;NA;15,62%;15,62%;15,62%;82.540;19.849;NA%;0,09%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;1;I;2;ENCANTADO;RS;12/2025;1.375.063;0;1.375.063;0;1.375.063;2.785.503;0;0;0;0;0;0;0;506.389;0;3.291.892;7.488.491;41,77%;41,77%;41,77%;82.297;69.980;18,36%;2,64%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;b3S;S4;1;I;2;TEUTONIA;RS;12/2025;683.539;0;683.539;0;683.539;3.023.403;0;0;0;0;0;0;0;244.351;0;3.267.754;5.647.034;20,92%;20,92%;20,92%;81.694;28.441;12,10%;8,97%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP;84974278;b3S;S4;1;I;2;SAO JOAO;PR;12/2025;570.588;0;570.588;54.107;624.695;3.053.439;952;0;0;0;0;0;952;151.325;0;3.205.715;5.024.643;17,80%;17,80%;19,49%;80.143;16.388;11,36%;11,67%
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;1;I;2;VITORIA;ES;12/2025;502.510;0;502.510;0;502.510;2.842.462;0;0;0;43.636;0;23.701;67.336;270.758;0;3.180.556;14.129.367;15,80%;15,80%;15,80%;79.514;48.689;3,56%;4,50%
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;1;I;3;SAO PAULO;SP;12/2025;335.089;0;335.089;195.812;530.900;2.943.771;56.879;0;763;0;20;0;57.663;167.369;0;3.168.803;3.758.089;10,57%;10,57%;16,75%;79.220;5.660;8,92%;12,13%
COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA;1658426;b3S;S5;1;I;2;BRASILIA;DF;12/2025;NA;NA;NA;NA;782.628;3.040.557;NA;NA;NA;NA;NA;NA;0;94.796;0;3.135.353;NA;NA%;NA%;24,96%;NA;NA;NA%;2,96%
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;1;I;3;SAO PAULO;SP;12/2025;1.223.985;0;1.223.985;0;1.223.985;2.582.117;62.247;0;0;0;157.205;0;219.452;332.129;0;3.133.698;5.646.210;39,06%;39,06%;39,06%;78.342;68.686;21,68%;0,38%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;1;C;2;SAO PAULO;SP;12/2025;423.264;0;423.264;0;423.264;1.753.625;60.986;0;37.089;0;0;0;98.075;895.528;382.948;3.130.176;5.967.282;13,52%;13,52%;13,52%;78.254;25.440;7,09%;12,42%
